step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
69460,9.10426112,3.078984022140503,3.045708179473877,3.0435636043548584
69480,9.10688256,3.2390589714050293,3.205263137817383,3.2048118114471436
69500,9.109504,3.156978130340576,3.1201608180999756,3.116112232208252
69520,9.11212544,3.2163453102111816,3.182919979095459,3.179338216781616
69540,9.11474688,3.2412266731262207,3.208083152770996,3.2088050842285156
69560,9.11736832,3.159327745437622,3.1277589797973633,3.130627155303955
69580,9.11998976,3.172842025756836,3.141261100769043,3.1352713108062744
69600,9.1226112,3.1553096771240234,3.120692729949951,3.120816707611084
69620,9.12523264,3.156662940979004,3.1222739219665527,3.1233744621276855
69640,9.12785408,3.18216609954834,3.1451306343078613,3.1461410522460938
69660,9.13047552,3.1437244415283203,3.110438108444214,3.1101183891296387
69680,9.13309696,3.131351947784424,3.0945682525634766,3.094228744506836
69700,9.1357184,3.173574209213257,3.1417648792266846,3.1369266510009766
69720,9.13833984,3.116196632385254,3.0813965797424316,3.076723098754883
69740,9.14096128,3.1550419330596924,3.122570037841797,3.1167197227478027
69760,9.14358272,3.173832416534424,3.138704776763916,3.1400644779205322
69780,9.14620416,3.1486992835998535,3.1086955070495605,3.1063528060913086
69800,9.1488256,3.1262221336364746,3.0936899185180664,3.089484930038452
69820,9.15144704,3.150463104248047,3.1147055625915527,3.114198923110962
69840,9.15406848,3.202089786529541,3.168799877166748,3.1728038787841797
69860,9.15668992,3.143609046936035,3.1104042530059814,3.1093289852142334
69880,9.15931136,3.1066102981567383,3.0697011947631836,3.0694515705108643
69900,9.1619328,3.1587324142456055,3.1254186630249023,3.1216177940368652
69920,9.16455424,3.124079942703247,3.087719202041626,3.0872349739074707
69940,9.16717568,3.1836042404174805,3.1489133834838867,3.145249605178833
69960,9.16979712,3.1107983589172363,3.0686349868774414,3.071035146713257
69980,9.17241856,3.037341594696045,3.0014841556549072,3.0044102668762207
70000,9.17504,3.1682896614074707,3.1332123279571533,3.1360106468200684
70020,9.17766144,3.1598424911499023,3.122885227203369,3.122706413269043
70040,9.18028288,3.1781373023986816,3.142287492752075,3.1402573585510254
70060,9.18290432,3.2137041091918945,3.183159351348877,3.1800482273101807
70080,9.18552576,3.0908727645874023,3.054741144180298,3.053776264190674
70100,9.1881472,3.137312889099121,3.10158634185791,3.098160743713379
70120,9.19076864,3.1990551948547363,3.161193609237671,3.161344051361084
70140,9.19339008,3.2495651245117188,3.215287685394287,3.211045980453491
70160,9.19601152,3.173386335372925,3.136004686355591,3.1401119232177734
70180,9.19863296,3.1963891983032227,3.1598753929138184,3.1602869033813477
70200,9.2012544,3.136913776397705,3.099027156829834,3.09488582611084
70220,9.20387584,3.1028685569763184,3.0725340843200684,3.072784662246704
70240,9.20649728,3.1584246158599854,3.1186134815216064,3.1190826892852783
70260,9.20911872,3.1960458755493164,3.1540040969848633,3.1523447036743164
70280,9.21174016,3.1126675605773926,3.0785038471221924,3.0761194229125977
70300,9.2143616,3.142533540725708,3.111564874649048,3.103994131088257
70320,9.21698304,3.0835773944854736,3.0458884239196777,3.0480287075042725
70340,9.21960448,3.1110167503356934,3.072066068649292,3.0726771354675293
70360,9.22222592,3.157912254333496,3.1147661209106445,3.1183102130889893
70380,9.22484736,3.150259017944336,3.1093838214874268,3.1075775623321533
70400,9.2274688,3.1511645317077637,3.1131274700164795,3.114347219467163
70420,9.23009024,3.1869609355926514,3.1504297256469727,3.147738218307495
70440,9.23271168,3.245570182800293,3.2056355476379395,3.206484079360962
70460,9.23533312,3.113762855529785,3.0741639137268066,3.0751953125
70480,9.23795456,3.141939163208008,3.1031723022460938,3.101041555404663
70500,9.240576,3.1345720291137695,3.0998759269714355,3.0988404750823975
70520,9.24319744,3.1695597171783447,3.131504535675049,3.128101110458374
70540,9.24581888,3.1303210258483887,3.09901762008667,3.099703788757324
70560,9.24844032,3.1653337478637695,3.1312737464904785,3.131075382232666
70580,9.25106176,3.2137110233306885,3.1753740310668945,3.1769683361053467
70600,9.2536832,3.1686363220214844,3.1332409381866455,3.1303718090057373
70620,9.25630464,3.1952292919158936,3.1617510318756104,3.1624350547790527
70640,9.25892608,3.0676374435424805,3.0353381633758545,3.032848358154297
70660,9.26154752,3.1660776138305664,3.132796287536621,3.1311755180358887
70680,9.26416896,3.2075374126434326,3.172297954559326,3.169534921646118
70700,9.2667904,3.1638100147247314,3.1327500343322754,3.130101203918457
70720,9.26941184,3.1958348751068115,3.1629648208618164,3.1641740798950195
70740,9.27203328,3.2270328998565674,3.194106101989746,3.190248727798462
70760,9.27465472,3.1438252925872803,3.1077871322631836,3.1048412322998047
70780,9.27727616,3.0989041328430176,3.062335968017578,3.056796073913574
70800,9.2798976,3.180608034133911,3.146212339401245,3.1430327892303467
70820,9.28251904,3.206109046936035,3.1699635982513428,3.1712100505828857
70840,9.28514048,3.0973432064056396,3.061558246612549,3.057694435119629
70860,9.28776192,3.0790648460388184,3.0479750633239746,3.045060873031616
70880,9.29038336,3.1428894996643066,3.1059587001800537,3.1077027320861816
70900,9.2930048,3.1304385662078857,3.0951247215270996,3.09041166305542
70920,9.29562624,3.083768844604492,3.0523345470428467,3.0461997985839844
70940,9.29824768,3.1371450424194336,3.103168249130249,3.0995309352874756
70960,9.30086912,3.091840982437134,3.056830883026123,3.0535194873809814
70980,9.30349056,3.1743531227111816,3.13834547996521,3.1303391456604004
71000,9.306112,3.207475185394287,3.1766161918640137,3.1716017723083496
71020,9.30873344,3.1897635459899902,3.155071258544922,3.15427565574646
71040,9.31135488,3.141392946243286,3.1046736240386963,3.1044070720672607
71060,9.31397632,3.1709606647491455,3.1356008052825928,3.131876230239868
71080,9.31659776,3.1486198902130127,3.114445447921753,3.1106629371643066
71100,9.3192192,3.1216535568237305,3.086678981781006,3.0801379680633545
71120,9.32184064,3.1510682106018066,3.111095428466797,3.1146907806396484
71140,9.32446208,3.191812038421631,3.154853105545044,3.154367446899414
71160,9.32708352,3.1227071285247803,3.088925361633301,3.08280086517334
71180,9.32970496,3.178618907928467,3.1447014808654785,3.1433305740356445
71200,9.3323264,3.1711316108703613,3.1339378356933594,3.1332902908325195
71220,9.33494784,3.091444730758667,3.0587379932403564,3.0561861991882324
71240,9.33756928,3.1590046882629395,3.1248373985290527,3.118579626083374
71260,9.34019072,3.1810696125030518,3.1431093215942383,3.147796154022217
71280,9.34281216,3.153104305267334,3.115090847015381,3.1144156455993652
71300,9.3454336,3.15146541595459,3.115920066833496,3.115213394165039
71320,9.34805504,3.1731786727905273,3.1384291648864746,3.133449077606201
71340,9.35067648,3.0728909969329834,3.038555145263672,3.036449909210205
71360,9.35329792,3.195546865463257,3.156665325164795,3.1576390266418457
71380,9.35591936,3.1689555644989014,3.132978677749634,3.1348094940185547
71400,9.3585408,3.060934543609619,3.0213465690612793,3.0204598903656006
71420,9.36116224,3.140988826751709,3.105916976928711,3.103621244430542
71440,9.36378368,3.208651542663574,3.1743416786193848,3.174955129623413
71460,9.36640512,3.1479291915893555,3.1164402961730957,3.1138930320739746
71480,9.36902656,3.1292097568511963,3.0859832763671875,3.0853168964385986
71500,9.371648,3.190498113632202,3.153801441192627,3.151431083679199
71520,9.37426944,3.158644437789917,3.1236817836761475,3.122979164123535
71540,9.37689088,3.242940902709961,3.2113196849823,3.2092087268829346
71560,9.37951232,3.210967540740967,3.1739935874938965,3.1739914417266846
71580,9.38213376,3.165067195892334,3.1299796104431152,3.1344852447509766
71600,9.3847552,3.0886833667755127,3.0499331951141357,3.0491790771484375
71620,9.38737664,3.181558847427368,3.145596981048584,3.14678955078125
71640,9.38999808,3.176292657852173,3.136244773864746,3.136549472808838
71660,9.39261952,3.177372455596924,3.138415575027466,3.1360154151916504
71680,9.39524096,3.1218743324279785,3.084743022918701,3.0827765464782715
71700,9.3978624,3.1214025020599365,3.0842771530151367,3.0833568572998047
71720,9.40048384,3.166672706604004,3.133833646774292,3.131720542907715
71740,9.40310528,3.146071195602417,3.11283802986145,3.107459783554077
71760,9.40572672,3.130484104156494,3.094111442565918,3.096360206604004
71780,9.40834816,3.195685386657715,3.163248300552368,3.161520004272461
71800,9.4109696,3.153301239013672,3.1178505420684814,3.117504119873047
71820,9.41359104,3.119117259979248,3.0833969116210938,3.0834977626800537
71840,9.41621248,3.161426544189453,3.1225218772888184,3.122554302215576
71860,9.41883392,3.145455837249756,3.1129353046417236,3.1076552867889404
71880,9.42145536,3.1838717460632324,3.1433048248291016,3.1443939208984375
71900,9.4240768,3.1520190238952637,3.116581678390503,3.1169135570526123
71920,9.42669824,3.1484639644622803,3.1130971908569336,3.111046075820923
71940,9.42931968,3.1247735023498535,3.0801196098327637,3.081688642501831
71960,9.43194112,3.1137280464172363,3.0697357654571533,3.070188522338867
71980,9.43456256,3.183701515197754,3.1502184867858887,3.1454906463623047
72000,9.437184,3.132070302963257,3.0907914638519287,3.0950324535369873
72020,9.43980544,3.1681180000305176,3.132840871810913,3.137725830078125
72040,9.44242688,3.1694540977478027,3.130955219268799,3.128650188446045
72060,9.44504832,3.170074701309204,3.1379780769348145,3.1344826221466064
72080,9.44766976,3.1410603523254395,3.1024656295776367,3.104597330093384
72100,9.4502912,3.0976390838623047,3.05901837348938,3.0575032234191895
72120,9.45291264,3.189499855041504,3.152893304824829,3.1508636474609375
72140,9.45553408,3.1056785583496094,3.0688974857330322,3.067835807800293
72160,9.45815552,3.147843599319458,3.111788272857666,3.1126654148101807
72180,9.46077696,3.062758684158325,3.0288941860198975,3.0281424522399902
72200,9.4633984,3.1370859146118164,3.103081226348877,3.0973384380340576
72220,9.46601984,3.179849147796631,3.145456075668335,3.141453266143799
72240,9.46864128,3.1766197681427,3.141752243041992,3.1432900428771973
72260,9.47126272,3.075529098510742,3.037855625152588,3.036722183227539
72280,9.47388416,3.1094298362731934,3.069247245788574,3.063666820526123
72300,9.4765056,3.113283395767212,3.077157497406006,3.0746560096740723
72320,9.47912704,3.1137304306030273,3.0756843090057373,3.072345733642578
72340,9.48174848,3.12638521194458,3.090994119644165,3.0882925987243652
72360,9.48436992,3.124364137649536,3.0877223014831543,3.088239908218384
72380,9.48699136,3.105459690093994,3.069734573364258,3.0675718784332275
72400,9.4896128,3.134918689727783,3.0988478660583496,3.09887957572937
72420,9.49223424,3.1390178203582764,3.1066009998321533,3.100790023803711
72440,9.49485568,3.1271469593048096,3.0904488563537598,3.0864861011505127
72460,9.49747712,3.1628918647766113,3.1209588050842285,3.121614933013916
72480,9.50009856,3.1640684604644775,3.1304800510406494,3.127708673477173
72500,9.50272,3.107027530670166,3.0713210105895996,3.0691778659820557
72520,9.50534144,3.181649684906006,3.1490883827209473,3.1463561058044434
72540,9.50796288,3.1161880493164062,3.0819411277770996,3.080717086791992
72560,9.51058432,3.1914002895355225,3.154641628265381,3.150336742401123
72580,9.51320576,3.1185951232910156,3.083164691925049,3.0824975967407227
72600,9.5158272,3.1873745918273926,3.1566224098205566,3.152212142944336
72620,9.51844864,3.103638172149658,3.069594383239746,3.071425676345825
72640,9.52107008,3.1555113792419434,3.1208248138427734,3.1214892864227295
72660,9.52369152,3.1572060585021973,3.1200239658355713,3.118696451187134
72680,9.52631296,3.106882095336914,3.073453426361084,3.0719964504241943
72700,9.5289344,3.145869493484497,3.1062963008880615,3.1104178428649902
72720,9.53155584,3.1580920219421387,3.118912696838379,3.1212401390075684
72740,9.53417728,3.132441520690918,3.0972166061401367,3.0983290672302246
72760,9.53679872,3.20289945602417,3.164464235305786,3.16483211517334
72780,9.53942016,3.0401220321655273,3.004777669906616,3.0040342807769775
72800,9.5420416,3.1791722774505615,3.1428682804107666,3.1437392234802246
72820,9.54466304,3.1504039764404297,3.111093521118164,3.1049327850341797
72840,9.54728448,3.1557369232177734,3.117095947265625,3.1134934425354004
72860,9.54990592,3.1166186332702637,3.08632493019104,3.0834801197052
72880,9.55252736,3.128962278366089,3.09450101852417,3.098804473876953
72900,9.5551488,3.181750774383545,3.1425418853759766,3.141331195831299
72920,9.55777024,3.1522719860076904,3.112093448638916,3.113818645477295
72940,9.56039168,3.1633594036102295,3.1223206520080566,3.1240808963775635
72960,9.56301312,3.153851270675659,3.117691993713379,3.1092638969421387
72980,9.56563456,3.1320512294769287,3.0942885875701904,3.0915324687957764
73000,9.568256,3.146620750427246,3.108632802963257,3.1063969135284424
73020,9.57087744,3.1428627967834473,3.1112172603607178,3.1092357635498047
73040,9.57349888,3.167375087738037,3.134204387664795,3.1314990520477295
73060,9.57612032,3.17600417137146,3.1406750679016113,3.1364905834198
73080,9.57874176,3.084595203399658,3.0421175956726074,3.0438430309295654
73100,9.5813632,3.127213478088379,3.092630386352539,3.086754560470581
73120,9.58398464,3.200690269470215,3.1620755195617676,3.1567304134368896
73140,9.58660608,3.2152204513549805,3.1806650161743164,3.172654151916504
73160,9.58922752,3.1692686080932617,3.1321425437927246,3.128464698791504
73180,9.59184896,3.1407546997070312,3.1034469604492188,3.1001384258270264
73200,9.5944704,3.1725316047668457,3.129364490509033,3.1318764686584473
73220,9.59709184,3.140794277191162,3.0980076789855957,3.103205919265747
73240,9.59971328,3.205019235610962,3.1707494258880615,3.169856548309326
73260,9.60233472,3.12444806098938,3.089618444442749,3.0845601558685303
73280,9.60495616,3.197874069213867,3.1587038040161133,3.1563620567321777
73300,9.6075776,3.1142489910125732,3.080106258392334,3.0733156204223633
73320,9.61019904,3.1110100746154785,3.068185329437256,3.0703279972076416
73340,9.61282048,3.1825289726257324,3.1468403339385986,3.1415250301361084
73360,9.61544192,3.1351444721221924,3.090653896331787,3.093043804168701
73380,9.61806336,3.103703022003174,3.0624349117279053,3.061894416809082
73400,9.6206848,3.2208058834075928,3.1819801330566406,3.1810853481292725
73420,9.62330624,3.198643922805786,3.1650264263153076,3.1619694232940674
73440,9.62592768,3.1962199211120605,3.1634743213653564,3.1610732078552246
73460,9.62854912,3.175426959991455,3.1405298709869385,3.13032865524292
73480,9.63117056,3.1225690841674805,3.0833210945129395,3.077357292175293
73500,9.633792,3.1786413192749023,3.1415674686431885,3.1366794109344482
73520,9.63641344,3.0960898399353027,3.0633039474487305,3.057918071746826
73540,9.63903488,3.1199820041656494,3.0850741863250732,3.0841336250305176
73560,9.64165632,3.0599143505096436,3.0205905437469482,3.012932300567627
73580,9.64427776,3.133574962615967,3.097254753112793,3.094022035598755
73600,9.6468992,3.1804347038269043,3.144009590148926,3.1400814056396484
73620,9.64952064,3.0903897285461426,3.054966449737549,3.0527567863464355
73640,9.65214208,3.152498245239258,3.1161160469055176,3.1109445095062256
73660,9.65476352,3.187866687774658,3.154935121536255,3.1538925170898438
73680,9.65738496,3.1503162384033203,3.1173672676086426,3.112576961517334
